task,model,pooling,score_key,direction,N,pos_rate,auroc,auroc_boot_mean,auroc_ci95_lo,auroc_ci95_hi,spearman_rho_boot_mean,spearman_ci95_lo,spearman_ci95_hi,manifest_file,results_file,boot_file
medqa,biomistral,mean_answer,egh_probe_oof,1.0,1000,0.553,0.5668652984938772,0.5665613367800608,0.5302982309226469,0.6020697557758979,0.11463838764109102,0.052182547296367954,0.17579440349773698,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,biomistral,mean_answer,egh_probe_scalar_only,1.0,1000,0.553,0.6057320048060002,0.605798288368104,0.5693752503125113,0.6408755274261604,0.1822160708995662,0.11948478554252415,0.24262943881146803,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,biomistral,mean_answer,hidden_probe_oof,1.0,1000,0.553,0.5152169779644081,0.514711322823242,0.47903331836515084,0.5505557443434428,0.025337266625731818,-0.036110850523753256,0.08707200833195675,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,biomistral,mean_answer,lntp,1.0,1000,0.553,0.5010194545917934,0.5007611474527794,0.4647801699900078,0.536776268148921,0.001311183002063725,-0.060670602761215636,0.06335182091293604,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,biomistral,mean_answer,mtp,1.0,1000,0.553,0.5010194545917934,0.5007611474527794,0.4647801699900078,0.536776268148921,0.001311183002063725,-0.060670602761215636,0.06335182091293604,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_biomistral\mean_answer\medqa_biomistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_ce,1.0,1000,0.498,0.5543848701579225,0.5543294504712075,0.5191581065297044,0.5896885350165603,0.09463512552557318,0.03337463790399515,0.15625643401783565,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_emb_diff,1.0,1000,0.498,0.5352865645850333,0.535221137938207,0.49946199139186226,0.5705712291396662,0.061358596740407105,-0.0009370340078546658,0.12295777616820719,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_entropy,1.0,1000,0.498,0.5738871821949152,0.5739884738155809,0.5378278052448839,0.6094903518456295,0.12815267846222705,0.06552006880235815,0.18964403540602728,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_grad_norm,1.0,1000,0.498,0.5020080321285141,0.502017670682731,0.5,0.5050200803212851,0.046689744828482066,0.03176540838213386,0.07117209930370103,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_kl,-1.0,1000,0.498,0.5450887214195427,0.5452185574969199,0.509367849885598,0.581081697307157,0.0784115415203358,0.016245411109229016,0.14058089114109268,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_probe_e_only,1.0,1000,0.498,0.5978415654650474,0.5977413526616425,0.5620886934190946,0.6336808388934222,0.16929205671445435,0.10754019794231133,0.23154072454767383,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_probe_g_only,1.0,1000,0.498,0.5000160002560041,0.5001030944495112,0.46400907414518633,0.5349416090657451,0.000182070490165203,-0.06362822681667397,0.061810721292303215,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_probe_ge,1.0,1000,0.498,0.5981375702011232,0.5980336709387349,0.5622367957887326,0.6341342461479383,0.16979836507468085,0.1077967118163903,0.2323261016174188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_probe_oof,1.0,1000,0.498,0.5981375702011232,0.5980336709387349,0.5622367957887326,0.6341342461479383,0.16979836507468085,0.1077967118163903,0.2323261016174188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,egh_probe_scalar_only,1.0,1000,0.498,0.6007296116737868,0.600759812557001,0.5642336277380438,0.6351902630442087,0.17452015810709987,0.11125530280639924,0.2341551422325233,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,hidden_probe_oof,1.0,1000,0.498,0.57410118561897,0.5740884830157283,0.5379009064145027,0.6088034408550537,0.1283243103294436,0.06564593022859183,0.18845202034888334,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,lntp,1.0,1000,0.498,0.5050500808012928,0.5048903198451175,0.46928480855693694,0.5407492019872318,0.00847078583861797,-0.053203763069960136,0.07058402467167355,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,last_answer,mtp,1.0,1000,0.498,0.5083941343061489,0.5082567961087378,0.4724829597273556,0.5444254108065729,0.014302035236154422,-0.04766366645930855,0.0769516604905425,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\last_answer\medqa_mistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_ce,1.0,1000,0.498,0.5543848701579225,0.5543294504712075,0.5191581065297044,0.5896885350165603,0.09463512552557318,0.03337463790399515,0.15625643401783565,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_emb_diff,1.0,1000,0.498,0.5352865645850333,0.535221137938207,0.49946199139186226,0.5705712291396662,0.061358596740407105,-0.0009370340078546658,0.12295777616820719,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_entropy,1.0,1000,0.498,0.5738871821949152,0.5739884738155809,0.5378278052448839,0.6094903518456295,0.12815267846222705,0.06552006880235815,0.18964403540602728,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_grad_norm,1.0,1000,0.498,0.5020080321285141,0.502017670682731,0.5,0.5050200803212851,0.046689744828482066,0.03176540838213386,0.07117209930370103,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_kl,-1.0,1000,0.498,0.5450887214195427,0.5452185574969199,0.509367849885598,0.581081697307157,0.0784115415203358,0.016245411109229016,0.14058089114109268,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_probe_e_only,1.0,1000,0.498,0.5978415654650474,0.5977413526616425,0.5620886934190946,0.6336808388934222,0.16929205671445435,0.10754019794231133,0.23154072454767383,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_probe_g_only,1.0,1000,0.498,0.5000160002560041,0.5001030944495112,0.46400907414518633,0.5349416090657451,0.000182070490165203,-0.06362822681667397,0.061810721292303215,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_probe_ge,1.0,1000,0.498,0.5981375702011232,0.5980336709387349,0.5622367957887326,0.6341342461479383,0.16979836507468085,0.1077967118163903,0.2323261016174188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_probe_oof,1.0,1000,0.498,0.5981375702011232,0.5980336709387349,0.5622367957887326,0.6341342461479383,0.16979836507468085,0.1077967118163903,0.2323261016174188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,egh_probe_scalar_only,1.0,1000,0.498,0.6007296116737868,0.600759812557001,0.5642336277380438,0.6351902630442087,0.17452015810709987,0.11125530280639924,0.2341551422325233,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,hidden_probe_oof,1.0,1000,0.498,0.5506608105729691,0.5510731179698876,0.5156548504776076,0.5873256972111555,0.08846074825566559,0.027114850695732856,0.15125173095238958,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,lntp,1.0,1000,0.498,0.5050500808012928,0.5048903198451175,0.46928480855693694,0.5407492019872318,0.00847078583861797,-0.053203763069960136,0.07058402467167355,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_all,mtp,1.0,1000,0.498,0.5083941343061489,0.5082567961087378,0.4724829597273556,0.5444254108065729,0.014302035236154422,-0.04766366645930855,0.0769516604905425,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_all\medqa_mistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_ce,1.0,1000,0.498,0.5543848701579225,0.5543294504712075,0.5191581065297044,0.5896885350165603,0.09463512552557318,0.03337463790399515,0.15625643401783565,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_emb_diff,1.0,1000,0.498,0.5352865645850333,0.535221137938207,0.49946199139186226,0.5705712291396662,0.061358596740407105,-0.0009370340078546658,0.12295777616820719,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_entropy,1.0,1000,0.498,0.5738871821949152,0.5739884738155809,0.5378278052448839,0.6094903518456295,0.12815267846222705,0.06552006880235815,0.18964403540602728,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
