task,model,B,score_key,direction,N,pos_rate,auroc_boot_mean,auroc_ci95_lo,auroc_ci95_hi,auroc_ci95_width,auroc_ci95_halfwidth,spearman_boot_mean,spearman_ci95_lo,spearman_ci95_hi,spearman_ci95_width,spearman_ci95_halfwidth,manifest_file,results_file,boot_file
medqa,mistral,5000,lntp,1.0,1000,0.498,0.5048903198451175,0.46928480855693694,0.5407492019872318,0.07146439343029481,0.03573219671514741,0.00847078583861797,-0.053203763069960136,0.07058402467167355,0.12378778774163368,0.06189389387081684,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_5000\medqa_mistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_5000\medqa_mistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_5000\medqa_mistral_B5000.manifest.bootstrap_indices.npz
medqa,mistral,10000,lntp,1.0,1000,0.498,0.5051717709483351,0.4695890634250148,0.5408090529448472,0.07121998951983238,0.03560999475991619,0.00895830444370584,-0.05267555973802269,0.07068852329770972,0.1233640830357324,0.0616820415178662,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_10000\medqa_mistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_10000\medqa_mistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_10000\medqa_mistral_B10000.manifest.bootstrap_indices.npz
medqa,mistral,1000,mtp,1.0,1000,0.498,0.5082485679770876,0.4745998935982976,0.5422465759452152,0.06764668234691762,0.03382334117345881,0.014287778542818597,-0.043997594737813395,0.07317798523339047,0.11717557997120387,0.058587789985601935,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_1000\medqa_mistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_1000\medqa_mistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_1000\medqa_mistral_B1000.manifest.bootstrap_indices.npz
medqa,mistral,2000,mtp,1.0,1000,0.498,0.5083773840381446,0.47369912918606694,0.5433144430310884,0.06961531384502151,0.034807656922510755,0.014510913111460596,-0.04555687929254541,0.07502702348586536,0.12058390277841077,0.06029195138920539,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_2000\medqa_mistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_2000\medqa_mistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_2000\medqa_mistral_B2000.manifest.bootstrap_indices.npz
medqa,mistral,5000,mtp,1.0,1000,0.498,0.5082567961087378,0.4724829597273556,0.5444254108065729,0.07194245107921732,0.03597122553960866,0.014302035236154422,-0.04766366645930855,0.0769516604905425,0.12461532694985106,0.06230766347492553,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_5000\medqa_mistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_5000\medqa_mistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_5000\medqa_mistral_B5000.manifest.bootstrap_indices.npz
medqa,mistral,10000,mtp,1.0,1000,0.498,0.508526688627018,0.4732234215747451,0.5445319625114001,0.07130854093665501,0.035654270468327504,0.01476953336223718,-0.04638202368293494,0.07713591037245505,0.12351793405539,0.061758967027695,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_10000\medqa_mistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_10000\medqa_mistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\medqa_mistral\B_10000\medqa_mistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,1000,egh_probe_oof,1.0,1000,0.425,0.628938168797954,0.5932864450127877,0.6643627621483377,0.07107631713554996,0.03553815856777498,0.2208012819977286,0.15974918491324902,0.281464457736455,0.12171527282320599,0.060857636411602994,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2000,egh_probe_oof,1.0,1000,0.425,0.6290511017902813,0.5944790792838873,0.6643691048593349,0.06989002557544755,0.03494501278772377,0.2209946757258342,0.16179151580108664,0.281475326526605,0.11968381072551837,0.059841905362759185,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,5000,egh_probe_oof,1.0,1000,0.425,0.62892470342711,0.5944097186700767,0.6640972890025575,0.06968757033248074,0.03484378516624037,0.22077822390579796,0.16167270901820313,0.2810098054505904,0.11933709643238727,0.059668548216193634,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,10000,egh_probe_oof,1.0,1000,0.425,0.6288293319693096,0.5943073145780052,0.6635995907928388,0.06929227621483358,0.03464613810741679,0.22061490401869974,0.16149737084218133,0.28015748587385103,0.1186601150316697,0.05933005751583485,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,1000,hidden_probe_oof,1.0,1000,0.425,0.6613453544757033,0.628259641943734,0.6947220460358056,0.0664624040920716,0.0332312020460358,0.2762972473238807,0.2196393370483184,0.3334534220883565,0.1138140850400381,0.05690704252001905,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2000,hidden_probe_oof,1.0,1000,0.425,0.6610182465473146,0.6267130434782608,0.6941819948849105,0.06746895140664966,0.03373447570332483,0.27573708925140816,0.21699083781448134,0.332528716123496,0.11553787830901466,0.05776893915450733,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,5000,hidden_probe_oof,1.0,1000,0.425,0.6612160736572891,0.6267293094629157,0.6954685421994884,0.06873923273657268,0.03436961636828634,0.2760758602119755,0.2170187351260236,0.33473177407700955,0.11771303895098595,0.058856519475492974,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,10000,hidden_probe_oof,1.0,1000,0.425,0.6608914790792839,0.6262583120204603,0.6948747826086956,0.06861647058823528,0.03430823529411764,0.27552000517775876,0.21621214168382447,0.3337149690018825,0.11750282731805806,0.05875141365902903,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,1000,lntp,1.0,1000,0.425,0.5989690352941177,0.562762557544757,0.6331767263427109,0.07041416879795392,0.03520708439897696,0.16950711371808508,0.10749770816690742,0.22809574666294932,0.1205980384960419,0.06029901924802095,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2000,lntp,1.0,1000,0.425,0.598965462915601,0.5634732992327366,0.6342418414322252,0.07076854219948858,0.03538427109974429,0.16950102262478145,0.10871209684781105,0.2299211795500177,0.12120908270220665,0.060604541351103325,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,5000,lntp,1.0,1000,0.425,0.5988507756521739,0.5637937084398977,0.634490588235294,0.0706968797953963,0.03534843989769815,0.16930456538605812,0.10926186347787527,0.23034903420772188,0.12108717072984661,0.060543585364923304,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,10000,lntp,1.0,1000,0.425,0.5986599799488491,0.5634698209718669,0.6342406138107418,0.07077079283887489,0.03538539641943744,0.16897782182504106,0.10870687142912043,0.22991927614078483,0.1212124047116644,0.0606062023558322,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,1000,mtp,1.0,1000,0.425,0.5989690352941177,0.562762557544757,0.6331767263427109,0.07041416879795392,0.03520708439897696,0.16950711371808508,0.10749770816690742,0.22809574666294932,0.1205980384960419,0.06029901924802095,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_1000\pubmedqa_biomistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2000,mtp,1.0,1000,0.425,0.598965462915601,0.5634732992327366,0.6342418414322252,0.07076854219948858,0.03538427109974429,0.16950102262478145,0.10871209684781105,0.2299211795500177,0.12120908270220665,0.060604541351103325,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_2000\pubmedqa_biomistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,5000,mtp,1.0,1000,0.425,0.5988507756521739,0.5637937084398977,0.634490588235294,0.0706968797953963,0.03534843989769815,0.16930456538605812,0.10926186347787527,0.23034903420772188,0.12108717072984661,0.060543585364923304,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_5000\pubmedqa_biomistral_B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,10000,mtp,1.0,1000,0.425,0.5986599799488491,0.5634698209718669,0.6342406138107418,0.07077079283887489,0.03538539641943744,0.16897782182504106,0.10870687142912043,0.22991927614078483,0.1212124047116644,0.0606062023558322,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_biomistral\B_10000\pubmedqa_biomistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,mistral,1000,egh_probe_oof,1.0,1000,0.513,0.7177639084020798,0.6869027462564693,0.750118279957251,0.0632155337007817,0.03160776685039085,0.3770515863858268,0.32361639254579766,0.4330721382237818,0.10945574567798416,0.05472787283899208,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,mistral,2000,egh_probe_oof,1.0,1000,0.513,0.7171681476678234,0.685655603187755,0.7504557080586477,0.06480010487089272,0.03240005243544636,0.3760200446127483,0.3214570039585535,0.433656448876137,0.11219944491758355,0.05609972245879177,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5000,egh_probe_oof,1.0,1000,0.513,0.7170098746752804,0.685788292885991,0.748670801461788,0.06288250857579702,0.03144125428789851,0.3757459995636343,0.3216868078032175,0.43056599726965067,0.10887918946643316,0.05443959473321658,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,10000,egh_probe_oof,1.0,1000,0.513,0.7170749870912737,0.6855229134895189,0.7485988528245093,0.06307593933499045,0.031537969667495225,0.3758587395770991,0.32122724734542496,0.43044130137690284,0.10921405403147788,0.05460702701573894,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_10000\pubmedqa_mistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_10000\pubmedqa_mistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_10000\pubmedqa_mistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,mistral,1000,hidden_probe_oof,1.0,1000,0.513,0.6866524650663848,0.6532479956450561,0.7203179349240086,0.06706993927895255,0.033534969639476275,0.32318306818866493,0.26534425891623703,0.3814737987304467,0.11612953981420965,0.058064769907104824,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,mistral,2000,hidden_probe_oof,1.0,1000,0.513,0.6864483731002157,0.653250997674428,0.7199595926846548,0.06670859501022686,0.03335429750511343,0.32282968908194176,0.26534945916445113,0.3808532912899927,0.11550383212554155,0.057751916062770775,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5000,hidden_probe_oof,1.0,1000,0.513,0.6865352922575662,0.6532202769071894,0.7194677602058991,0.06624748329870966,0.03312374164935483,0.32298018676266166,0.26529622643641354,0.3800018245723876,0.11470559813597409,0.05735279906798704,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,10000,hidden_probe_oof,1.0,1000,0.513,0.686363245954265,0.6529207744435238,0.7189273949189652,0.06600662047544137,0.033003310237720684,0.32268229368799595,0.26477774948530647,0.3790661057092466,0.11428835622394012,0.05714417811197006,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_10000\pubmedqa_mistral_B10000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_10000\pubmedqa_mistral_B10000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_10000\pubmedqa_mistral_B10000.manifest.bootstrap_indices.npz
pubmedqa,mistral,1000,lntp,1.0,1000,0.513,0.7135169654686567,0.6771399466039043,0.7461433428998001,0.0690033962958958,0.0345016981479479,0.369728521094132,0.3067388295072283,0.4262256318106412,0.11948680230341291,0.059743401151706454,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_1000\pubmedqa_mistral_B1000.manifest.bootstrap_indices.npz
pubmedqa,mistral,2000,lntp,1.0,1000,0.513,0.7131836631562937,0.6793524922847846,0.7462283503648466,0.06687585808006202,0.03343792904003101,0.36915125420368883,0.31057055036652775,0.4263705147649726,0.11579996439844487,0.05789998219922243,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_2000\pubmedqa_mistral_B2000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5000,lntp,1.0,1000,0.513,0.712699408800349,0.6805072228826687,0.7441522969527398,0.06364507407007103,0.031822537035035514,0.3683127307825346,0.3125693630297912,0.4227740245798434,0.11020466155005221,0.055102330775026104,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\bootstrap_budget\pubmedqa_mistral\B_5000\pubmedqa_mistral_B5000.manifest.bootstrap_indices.npz
